3.151862464183380896e-01 2.903533906399236031e-01 2.254059216809933264e-01 1.757402101241642700e-01 1.404011461318051546e-01 1.241642788920725854e-01 1.251193887297039065e-01 1.241642788920725854e-01 1.212989493791786083e-01 1.222540592168099294e-01 1.241642788920725854e-01 1.260744985673352414e-01
3.151862464183380896e-01 2.674307545367717309e-01 2.254059216809933264e-01 1.719197707736389580e-01 1.260744985673352414e-01 1.193887297039159523e-01 1.165234001910219613e-01 1.165234001910219613e-01 1.165234001910219613e-01 1.165234001910219613e-01 1.146131805157593192e-01 1.174785100286532963e-01
3.151862464183380896e-01 2.702960840496657080e-01 2.330468003820439227e-01 1.728748806112702929e-01 1.365807067812798425e-01 1.337153772683858655e-01 1.346704871060172004e-01 1.346704871060172004e-01 1.346704871060172004e-01 1.346704871060172004e-01 1.337153772683858655e-01 1.356255969436485076e-01
3.151862464183380896e-01 2.865329512893982633e-01 2.464183381088825286e-01 1.814708691499522519e-01 1.451766953199618015e-01 1.308500477554918884e-01 1.298949379178605534e-01 1.318051575931231956e-01 1.298949379178605534e-01 1.289398280802292185e-01 1.318051575931231956e-01 1.298949379178605534e-01
3.142311365807067824e-01 2.913085004775549103e-01 2.349570200573065926e-01 1.690544412607449809e-01 1.394460362941738196e-01 1.337153772683858655e-01 1.308500477554918884e-01 1.327602674307545305e-01 1.327602674307545305e-01 1.327602674307545305e-01 1.318051575931231956e-01 1.308500477554918884e-01
3.116634799235181719e-01 2.753346080305927313e-01 2.342256214149139593e-01 1.835564053537284968e-01 1.443594646271510462e-01 1.386233269598470264e-01 1.386233269598470264e-01 1.405353728489483756e-01 1.395793499043977148e-01 1.405353728489483756e-01 1.395793499043977148e-01 1.386233269598470264e-01
3.154875717017208148e-01 2.887189292543020924e-01 2.409177820267686398e-01 1.873804971319311674e-01 1.453154875717017347e-01 1.261950286806883259e-01 1.271510516252390144e-01 1.319311663479923458e-01 1.300191204588910243e-01 1.252390057361376652e-01 1.290630975143403358e-01 1.261950286806883259e-01
3.154875717017208148e-01 2.868068833652007710e-01 2.437858508604206498e-01 1.826003824091778083e-01 1.443594646271510462e-01 1.367112810707457049e-01 1.376673040152963656e-01 1.367112810707457049e-01 1.367112810707457049e-01 1.347992351816443557e-01 1.386233269598470264e-01 1.347992351816443557e-01
3.154875717017208148e-01 2.782026768642447689e-01 2.265774378585086180e-01 1.768642447418738162e-01 1.309751434034416850e-01 1.300191204588910243e-01 1.233269598470363299e-01 1.300191204588910243e-01 1.233269598470363299e-01 1.233269598470363299e-01 1.223709369024856553e-01 1.242829827915870045e-01
3.135755258126194933e-01 3.001912045889101321e-01 2.619502868068833701e-01 1.902485659655831773e-01 1.290630975143403358e-01 1.233269598470363299e-01 1.156787762906309747e-01 1.223709369024856553e-01 1.261950286806883259e-01 1.214149139579349945e-01 1.214149139579349945e-01 1.137667304015296393e-01
